id,name,type,organ,ontology_id
CL:0002573$$4377,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4378,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0002088$$4379,interstitial cell of Cajal,CT,large_intestine,CL:0002088
UBERON:0012489$$4380,muscle layer of colon,AS,large_intestine,UBERON:0012489
UBERON:0012398$$4381,circular muscle layer,AS,large_intestine,UBERON:0012398
CL:1000279$$4382,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4383,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4384,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4385,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4386,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4387,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4388,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0002439$$4389,myenteric plexus of Auerbach,AS,large_intestine,UBERON:0002439
CL:0002088$$4390,interstitial cell of Cajal,CT,large_intestine,CL:0002088
ASCTB-TEMP:ganglion$$4391,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0002573$$4392,Schwann cell,CT,large_intestine,CL:0002573
CL:0000057$$4393,fibroblast,CT,large_intestine,CL:0000057
CL:1000412$$4394,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4395,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4396,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4397,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0012399$$4398,longitudinal muscle layer,AS,large_intestine,UBERON:0012399
CL:1000279$$4399,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4400,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4401,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4402,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4403,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4404,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4405,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0012375$$4406,subserosa,AS,large_intestine,UBERON:0012375
UBERON:0012375$$4407,subserosa,AS,large_intestine,UBERON:0012375
CL:0000057$$4408,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4409,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4410,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4411,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4412,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000136$$4413,fat cell,CT,large_intestine,CL:0000136
CL:0000669$$4414,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0012419$$4415,tenia coli,AS,large_intestine,UBERON:0012419
UBERON:0012419$$4416,mesocolic coli,AS,large_intestine,UBERON:0012419
CL:0000192$$4417,smooth muscle,CT,large_intestine,CL:0000192
UBERON:0003335$$4418,serosa,AS,large_intestine,UBERON:0003335
UBERON:0003335$$4419,serosa,AS,large_intestine,UBERON:0003335
CL:1000457$$4420,mesothelial cell of visceral peritoneum,CT,large_intestine,CL:1000457
UBERON:0001157,transverse colon,AS,large_intestine,UBERON:0001157
UBERON:0004989$$4421,mucosa,AS,large_intestine,UBERON:0004989
UBERON:0000397$$4422,colonic epithelium,AS,large_intestine,UBERON:0000397
CL:0002071$$4423,enterocyte of epithelium of large intestine,CT,large_intestine,CL:0002071
CL:1000321$$4424,large intestine crypt goblet cell,CT,large_intestine,CL:1000321
UBERON:0011184$$4425,epithelium of crypt of Lieberkuhn,AS,large_intestine,UBERON:0011184
CL:0009016$$4426,intestinal crypt stem cell of large intestine,CT,large_intestine,CL:0009016
CL:0009009$$4427,Paneth,CT,large_intestine,CL:0009009
CL:0000165$$4428,neuroendocrine,CT,large_intestine,CL:0000165
CL:0002071$$4429,enterocyte of epithelium of large intestine,CT,large_intestine,CL:0002071
CL:1000321$$4430,large intestine crypt goblet cell,CT,large_intestine,CL:1000321
CL:0009011$$4431,transient amplifying cell,CT,large_intestine,CL:0009011
CL:0019032$$4432,tuft cell,CT,large_intestine,CL:0019032
UBERON:0000317$$4433,colonic mucosa,AS,large_intestine,UBERON:0000317
UBERON:0000397$$4434,colonic epithelium,AS,large_intestine,UBERON:0000397
CL:0000915$$4435,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000915
CL:0000802$$4436,"CD8-alpha alpha positive, gamma-delta intraepithelial T cell",CT,large_intestine,CL:0000802
CL:0000796$$4437,"CD8-alpha-beta-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000796
CL:0000793$$4438,"CD4-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000793
CL:0000935$$4439,"CD4-negative, CD8-negative, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000935
UBERON:0013485$$4440,crypt,AS,large_intestine,UBERON:0013485
CL:0000041$$4441,mature eosinophil,CT,large_intestine,CL:0000041
UBERON:0007177$$4442,lamina propria,AS,large_intestine,UBERON:0007177
ASCTB-TEMP:subepithelial-membrane$$4443,subepithelial membrane,CT,large_intestine,ASCTB-TEMP:subepithelial-membrane
ASCTB-TEMP:pericryptal-fibroblastic-sheath$$4444,pericryptal fibroblastic sheath,CT,large_intestine,ASCTB-TEMP:pericryptal-fibroblastic-sheath
CL:0002144$$4445,capillary endothelial cell,CT,large_intestine,CL:0002144
CL:0002138$$4446,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4447,pericyte cell,CT,large_intestine,CL:0000669
CL:0000186$$4448,myofibroblast cell,CT,large_intestine,CL:0000186
CL:0000057$$4449,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4450,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4451,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0000165$$4452,neuroendocrine cell,CT,large_intestine,CL:0000165
UBERON:0001962$$4453,gut-associated lymphoid tissue,AS,large_intestine,UBERON:0001962
CL:0000682$$4454,M cell of gut,CT,large_intestine,CL:0000682
CL:0009018$$4455,lymphocyte of large intestine lamina propria,CT,large_intestine,CL:0009018
CL:0000235$$4456,macrophage,CT,large_intestine,CL:0000235
CL:0002138$$4457,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0002652$$4458,endothelial cell of high endothelial venule,CT,large_intestine,CL:0002652
CL:0000786$$4459,plasma cell,CT,large_intestine,CL:0000786
CL:0000041$$4460,mature eosinophil,CT,large_intestine,CL:0000041
CL:0000097$$4461,mast cell,CT,large_intestine,CL:0000097
CL:0000096$$4462,neutrophil (normally intravascular only),CT,large_intestine,CL:0000096
CL:0000451$$4463,dendritic cell,CT,large_intestine,CL:0000451
UBERON:0007178$$4464,muscularis mucosae of colon,AS,large_intestine,UBERON:0007178
UBERON:0007178$$4465,muscularis mucosae of colon,AS,large_intestine,UBERON:0007178
CL:0000057$$4466,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4467,Schwann cell,CT,large_intestine,CL:0002573
CL:0002144$$4468,capillary endothelial cell,CT,large_intestine,CL:0002144
CL:0002138$$4469,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4470,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0003331$$4471,submucosa of colon,AS,large_intestine,UBERON:0003331
UBERON:0003331$$4472,submucosa of colon,AS,large_intestine,UBERON:0003331
CL:0000136$$4473,fat cell,CT,large_intestine,CL:0000136
CL:0000057$$4474,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4475,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4476,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4477,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4478,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4479,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0001962$$4480,gut-associated lymphoid tissue,AS,large_intestine,UBERON:0001962
CL:0009018$$4481,lymphocyte of large intestine lamina propria,CT,large_intestine,CL:0009018
CL:0000235$$4482,macrophage,CT,large_intestine,CL:0000235
CL:0000451$$4483,dendritic cell,CT,large_intestine,CL:0000451
CL:0002138$$4484,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0002652$$4485,endothelial cell of high endothelial venule,CT,large_intestine,CL:0002652
CL:0000669$$4486,pericyte cell,CT,large_intestine,CL:0000669
CL:0000682$$4487,M cell of gut,CT,large_intestine,CL:0000682
UBERON:0005304$$4488,submucous nerve plexus,AS,large_intestine,UBERON:0005304
CL:0002573$$4489,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4490,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0002088$$4491,interstitial cell of Cajal,CT,large_intestine,CL:0002088
UBERON:0012489$$4492,muscle layer of colon,AS,large_intestine,UBERON:0012489
UBERON:0012398$$4493,circular muscle layer,AS,large_intestine,UBERON:0012398
CL:1000279$$4494,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4495,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4496,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4497,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4498,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4499,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4500,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0002439$$4501,myenteric plexus of Auerbach,AS,large_intestine,UBERON:0002439
CL:0002088$$4502,interstitial cell of Cajal,CT,large_intestine,CL:0002088
ASCTB-TEMP:ganglion$$4503,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0002573$$4504,Schwann cell,CT,large_intestine,CL:0002573
CL:0000057$$4505,fibroblast,CT,large_intestine,CL:0000057
CL:1000412$$4506,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4507,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4508,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4509,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0012399$$4510,longitudinal muscle layer,AS,large_intestine,UBERON:0012399
CL:1000279$$4511,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4512,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4513,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4514,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4515,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4516,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4517,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0012375$$4518,subserosa,AS,large_intestine,UBERON:0012375
UBERON:0012375$$4519,subserosa,AS,large_intestine,UBERON:0012375
CL:0000057$$4520,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4521,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4522,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4523,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4524,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000136$$4525,fat cell,CT,large_intestine,CL:0000136
CL:0000669$$4526,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0012419$$4527,tenia coli,AS,large_intestine,UBERON:0012419
UBERON:0012419$$4528,mesocolic coli,AS,large_intestine,UBERON:0012419
CL:0000192$$4529,smooth muscle,CT,large_intestine,CL:0000192
UBERON:0003335$$4530,serosa,AS,large_intestine,UBERON:0003335
UBERON:0003335$$4531,serosa,AS,large_intestine,UBERON:0003335
CL:1000457$$4532,mesothelial cell of visceral peritoneum,CT,large_intestine,CL:1000457
UBERON:0022276,splenic flexure of colon,AS,large_intestine,UBERON:0022276
UBERON:0004989$$4533,mucosa,AS,large_intestine,UBERON:0004989
UBERON:0000397$$4534,colonic epithelium,AS,large_intestine,UBERON:0000397
CL:0002071$$4535,enterocyte of epithelium of large intestine,CT,large_intestine,CL:0002071
CL:1000321$$4536,large intestine crypt goblet cell,CT,large_intestine,CL:1000321
UBERON:0011184$$4537,epithelium of crypt of Lieberkuhn,AS,large_intestine,UBERON:0011184
CL:0009016$$4538,intestinal crypt stem cell of large intestine,CT,large_intestine,CL:0009016
CL:0009009$$4539,Paneth,CT,large_intestine,CL:0009009
CL:0000165$$4540,neuroendocrine,CT,large_intestine,CL:0000165
CL:0002071$$4541,enterocyte of epithelium of large intestine,CT,large_intestine,CL:0002071
CL:1000321$$4542,large intestine crypt goblet cell,CT,large_intestine,CL:1000321
CL:0009011$$4543,transient amplifying cell,CT,large_intestine,CL:0009011
CL:0019032$$4544,tuft cell,CT,large_intestine,CL:0019032
UBERON:0000317$$4545,colonic mucosa,AS,large_intestine,UBERON:0000317
UBERON:0000397$$4546,colonic epithelium,AS,large_intestine,UBERON:0000397
CL:0000915$$4547,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000915
CL:0000802$$4548,"CD8-alpha alpha positive, gamma-delta intraepithelial T cell",CT,large_intestine,CL:0000802
CL:0000796$$4549,"CD8-alpha-beta-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000796
CL:0000793$$4550,"CD4-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000793
CL:0000935$$4551,"CD4-negative, CD8-negative, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000935
UBERON:0013485$$4552,crypt,AS,large_intestine,UBERON:0013485
CL:0000041$$4553,mature eosinophil,CT,large_intestine,CL:0000041
UBERON:0007177$$4554,lamina propria,AS,large_intestine,UBERON:0007177
ASCTB-TEMP:subepithelial-membrane$$4555,subepithelial membrane,CT,large_intestine,ASCTB-TEMP:subepithelial-membrane
ASCTB-TEMP:pericryptal-fibroblastic-sheath$$4556,pericryptal fibroblastic sheath,CT,large_intestine,ASCTB-TEMP:pericryptal-fibroblastic-sheath
CL:0002144$$4557,capillary endothelial cell,CT,large_intestine,CL:0002144
CL:0002138$$4558,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4559,pericyte cell,CT,large_intestine,CL:0000669
CL:0000186$$4560,myofibroblast cell,CT,large_intestine,CL:0000186
CL:0000057$$4561,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4562,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4563,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0000165$$4564,neuroendocrine cell,CT,large_intestine,CL:0000165
UBERON:0001962$$4565,gut-associated lymphoid tissue,AS,large_intestine,UBERON:0001962
CL:0000682$$4566,M cell of gut,CT,large_intestine,CL:0000682
CL:0009018$$4567,lymphocyte of large intestine lamina propria,CT,large_intestine,CL:0009018
CL:0000235$$4568,macrophage,CT,large_intestine,CL:0000235
CL:0002138$$4569,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0002652$$4570,endothelial cell of high endothelial venule,CT,large_intestine,CL:0002652
CL:0000786$$4571,plasma cell,CT,large_intestine,CL:0000786
CL:0000041$$4572,mature eosinophil,CT,large_intestine,CL:0000041
CL:0000097$$4573,mast cell,CT,large_intestine,CL:0000097
CL:0000096$$4574,neutrophil (normally intravascular only),CT,large_intestine,CL:0000096
CL:0000451$$4575,dendritic cell,CT,large_intestine,CL:0000451
UBERON:0007178$$4576,muscularis mucosae of colon,AS,large_intestine,UBERON:0007178
UBERON:0007178$$4577,muscularis mucosae of colon,AS,large_intestine,UBERON:0007178
CL:0000057$$4578,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4579,Schwann cell,CT,large_intestine,CL:0002573
CL:0002144$$4580,capillary endothelial cell,CT,large_intestine,CL:0002144
CL:0002138$$4581,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4582,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0003331$$4583,submucosa of colon,AS,large_intestine,UBERON:0003331
UBERON:0003331$$4584,submucosa of colon,AS,large_intestine,UBERON:0003331
CL:0000136$$4585,fat cell,CT,large_intestine,CL:0000136
CL:0000057$$4586,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4587,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4588,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4589,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4590,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4591,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0001962$$4592,gut-associated lymphoid tissue,AS,large_intestine,UBERON:0001962
CL:0009018$$4593,lymphocyte of large intestine lamina propria,CT,large_intestine,CL:0009018
CL:0000235$$4594,macrophage,CT,large_intestine,CL:0000235
CL:0000451$$4595,dendritic cell,CT,large_intestine,CL:0000451
CL:0002138$$4596,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0002652$$4597,endothelial cell of high endothelial venule,CT,large_intestine,CL:0002652
CL:0000669$$4598,pericyte cell,CT,large_intestine,CL:0000669
CL:0000682$$4599,M cell of gut,CT,large_intestine,CL:0000682
UBERON:0005304$$4600,submucous nerve plexus,AS,large_intestine,UBERON:0005304
CL:0002573$$4601,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4602,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0002088$$4603,interstitial cell of Cajal,CT,large_intestine,CL:0002088
UBERON:0012489$$4604,muscle layer of colon,AS,large_intestine,UBERON:0012489
UBERON:0012398$$4605,large intestine smooth muscle circular layer,AS,large_intestine,UBERON:0012398
CL:1000279$$4606,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4607,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4608,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4609,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4610,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4611,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4612,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0002439$$4613,myenteric nerve plexus,AS,large_intestine,UBERON:0002439
CL:0002088$$4614,interstitial cell of Cajal,CT,large_intestine,CL:0002088
ASCTB-TEMP:ganglion$$4615,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0002573$$4616,Schwann cell,CT,large_intestine,CL:0002573
CL:0000057$$4617,fibroblast,CT,large_intestine,CL:0000057
CL:1000412$$4618,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4619,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4620,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4621,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0012399$$4622,large intestine smooth muscle longitudinal layer,AS,large_intestine,UBERON:0012399
CL:1000279$$4623,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4624,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4625,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4626,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4627,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4628,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4629,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0012375$$4630,subserosa,AS,large_intestine,UBERON:0012375
UBERON:0012375$$4631,subserosa,AS,large_intestine,UBERON:0012375
CL:0000057$$4632,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4633,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4634,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4635,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4636,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000136$$4637,fat cell,CT,large_intestine,CL:0000136
CL:0000669$$4638,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0012419$$4639,tenia coli,AS,large_intestine,UBERON:0012419
UBERON:0012419$$4640,taenia coli,AS,large_intestine,UBERON:0012419
CL:0000192$$4641,smooth muscle,CT,large_intestine,CL:0000192
UBERON:0003335$$4642,serosa,AS,large_intestine,UBERON:0003335
UBERON:0003335$$4643,serosa,AS,large_intestine,UBERON:0003335
CL:1000457$$4644,mesothelial cell of visceral peritoneum,CT,large_intestine,CL:1000457
UBERON:0001158,descending colon,AS,large_intestine,UBERON:0001158
UBERON:0004989$$4645,mucosa,AS,large_intestine,UBERON:0004989
UBERON:0000397$$4646,colonic epithelium,AS,large_intestine,UBERON:0000397
CL:0002071$$4647,enterocyte of epithelium of large intestine,CT,large_intestine,CL:0002071
CL:1000321$$4648,large intestine crypt goblet cell,CT,large_intestine,CL:1000321
UBERON:0011184$$4649,epithelium of crypt of Lieberkuhn,AS,large_intestine,UBERON:0011184
CL:0009016$$4650,intestinal crypt stem cell of large intestine,CT,large_intestine,CL:0009016
CL:0009009$$4651,Paneth,CT,large_intestine,CL:0009009
CL:0000165$$4652,neuroendocrine,CT,large_intestine,CL:0000165
CL:0002071$$4653,enterocyte of epithelium of large intestine,CT,large_intestine,CL:0002071
CL:1000321$$4654,large intestine crypt goblet cell,CT,large_intestine,CL:1000321
CL:0009011$$4655,transient amplifying cell,CT,large_intestine,CL:0009011
CL:0019032$$4656,tuft cell,CT,large_intestine,CL:0019032
UBERON:0000317$$4657,colonic mucosa,AS,large_intestine,UBERON:0000317
UBERON:0000397$$4658,colonic epithelium,AS,large_intestine,UBERON:0000397
CL:0000915$$4659,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000915
CL:0000802$$4660,"CD8-alpha alpha positive, gamma-delta intraepithelial T cell",CT,large_intestine,CL:0000802
CL:0000796$$4661,"CD8-alpha-beta-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000796
CL:0000793$$4662,"CD4-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000793
CL:0000935$$4663,"CD4-negative, CD8-negative, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000935
UBERON:0013485$$4664,crypt,AS,large_intestine,UBERON:0013485
CL:0000041$$4665,mature eosinophil,CT,large_intestine,CL:0000041
UBERON:0007177$$4666,lamina propria,AS,large_intestine,UBERON:0007177
ASCTB-TEMP:subepithelial-membrane$$4667,subepithelial membrane,CT,large_intestine,ASCTB-TEMP:subepithelial-membrane
ASCTB-TEMP:pericryptal-fibroblastic-sheath$$4668,pericryptal fibroblastic sheath,CT,large_intestine,ASCTB-TEMP:pericryptal-fibroblastic-sheath
CL:0002144$$4669,capillary endothelial cell,CT,large_intestine,CL:0002144
CL:0002138$$4670,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4671,pericyte cell,CT,large_intestine,CL:0000669
CL:0000186$$4672,myofibroblast cell,CT,large_intestine,CL:0000186
CL:0000057$$4673,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4674,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4675,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0000165$$4676,neuroendocrine cell,CT,large_intestine,CL:0000165
UBERON:0001962$$4677,gut-associated lymphoid tissue,AS,large_intestine,UBERON:0001962
CL:0000682$$4678,M cell of gut,CT,large_intestine,CL:0000682
CL:0009018$$4679,lymphocyte of large intestine lamina propria,CT,large_intestine,CL:0009018
CL:0000235$$4680,macrophage,CT,large_intestine,CL:0000235
CL:0002138$$4681,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0002652$$4682,endothelial cell of high endothelial venule,CT,large_intestine,CL:0002652
CL:0000786$$4683,plasma cell,CT,large_intestine,CL:0000786
CL:0000041$$4684,mature eosinophil,CT,large_intestine,CL:0000041
CL:0000097$$4685,mast cell,CT,large_intestine,CL:0000097
CL:0000096$$4686,neutrophil (normally intravascular only),CT,large_intestine,CL:0000096
CL:0000451$$4687,dendritic cell,CT,large_intestine,CL:0000451
UBERON:0007178$$4688,muscularis mucosae of colon,AS,large_intestine,UBERON:0007178
UBERON:0007178$$4689,muscularis mucosae of colon,AS,large_intestine,UBERON:0007178
CL:0000057$$4690,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4691,Schwann cell,CT,large_intestine,CL:0002573
CL:0002144$$4692,capillary endothelial cell,CT,large_intestine,CL:0002144
CL:0002138$$4693,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4694,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0003331$$4695,submucosa of colon,AS,large_intestine,UBERON:0003331
UBERON:0003331$$4696,submucosa of colon,AS,large_intestine,UBERON:0003331
CL:0000136$$4697,fat cell,CT,large_intestine,CL:0000136
CL:0000057$$4698,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4699,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4700,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4701,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4702,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4703,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0001962$$4704,gut-associated lymphoid tissue,AS,large_intestine,UBERON:0001962
CL:0009018$$4705,lymphocyte of large intestine lamina propria,CT,large_intestine,CL:0009018
CL:0000235$$4706,macrophage,CT,large_intestine,CL:0000235
CL:0000451$$4707,dendritic cell,CT,large_intestine,CL:0000451
CL:0002138$$4708,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0002652$$4709,endothelial cell of high endothelial venule,CT,large_intestine,CL:0002652
CL:0000669$$4710,pericyte cell,CT,large_intestine,CL:0000669
CL:0000682$$4711,M cell of gut,CT,large_intestine,CL:0000682
UBERON:0005304$$4712,submucosal plexus of Meissner,AS,large_intestine,UBERON:0005304
CL:0002573$$4713,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4714,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0002088$$4715,interstitial cell of Cajal,CT,large_intestine,CL:0002088
UBERON:0012489$$4716,muscle layer of colon,AS,large_intestine,UBERON:0012489
UBERON:0012398$$4717,circular muscle layer,AS,large_intestine,UBERON:0012398
CL:1000279$$4718,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4719,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4720,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4721,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4722,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4723,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4724,pericyte cell,CT,large_intestine,CL:0000669
UBERON:0002439$$4725,myenteric plexus of Auerbach,AS,large_intestine,UBERON:0002439
CL:0002088$$4726,interstitial cell of Cajal,CT,large_intestine,CL:0002088
ASCTB-TEMP:ganglion$$4727,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
