organ,source,target,source_type,target_type
allen_brain,CL:0000540$$3495,PCL:0051422,CT,CT
allen_brain,CL:0000540$$3495,PCL:0051425,CT,CT
allen_brain,CL:0000540$$3495,PCL:0051426,CT,CT
allen_brain,CL:0000540$$3495,PCL:0051430,CT,CT
allen_brain,CL:4023063$$3496,PCL:0051240,CT,CT
allen_brain,CL:4023063$$3496,PCL:0051241,CT,CT
allen_brain,CL:4023063$$3496,PCL:0051242,CT,CT
allen_brain,CL:4023063$$3496,PCL:0051243,CT,CT
allen_brain,CL:4023063$$3496,PCL:0051244,CT,CT
allen_brain,CL:4023063$$3496,PCL:0051249,CT,CT
allen_brain,CL:4023063$$3496,PCL:0051251,CT,CT
allen_brain,CL:4023063$$3496,PCL:0051252,CT,CT
allen_brain,CL:4023063$$3496,PCL:0051253,CT,CT
allen_brain,CL:4023063$$3496,PCL:0051255,CT,CT
allen_brain,CL:4023063$$3496,PCL:0051257,CT,CT
allen_brain,CL:4023063$$3496,PCL:0051258,CT,CT
allen_brain,CL:4023063$$3496,PCL:0051262,CT,CT
allen_brain,CL:4023063$$3496,PCL:0051263,CT,CT
allen_brain,CL:4023063$$3496,PCL:0051264,CT,CT
allen_brain,CL:4023063$$3497,PCL:0051248,CT,CT
allen_brain,CL:0000402,PCL:0051265,CT,CT
allen_brain,CL:0000402,PCL:0051266,CT,CT
allen_brain,CL:0000402,PCL:0051267,CT,CT
allen_brain,CL:0000402,PCL:0051270,CT,CT
allen_brain,CL:0000402,PCL:0051272,CT,CT
allen_brain,CL:0000402,PCL:0051273,CT,CT
allen_brain,CL:0000402,PCL:0051275,CT,CT
allen_brain,CL:0000402,PCL:0051276,CT,CT
allen_brain,CL:0000402$$3498,PCL:0051268,CT,CT
allen_brain,CL:0000402$$3498,PCL:0051271,CT,CT
allen_brain,CL:0000402$$3499,PCL:0051269,CT,CT
allen_brain,CL:0000402$$3500,PCL:0051274,CT,CT
allen_brain,CL:4023064,PCL:0051277,CT,CT
allen_brain,CL:4023064,PCL:0051278,CT,CT
allen_brain,CL:4023064,PCL:0051279,CT,CT
allen_brain,CL:4023064,PCL:0051280,CT,CT
allen_brain,CL:4023064,PCL:0051281,CT,CT
allen_brain,CL:4023064,PCL:0051282,CT,CT
allen_brain,CL:4023064,PCL:0051285,CT,CT
allen_brain,CL:4023064,PCL:0051286,CT,CT
allen_brain,CL:4023064,PCL:0051287,CT,CT
allen_brain,CL:4023064,PCL:0051289,CT,CT
allen_brain,CL:4023064,PCL:0051290,CT,CT
allen_brain,CL:4023064,PCL:0051292,CT,CT
allen_brain,CL:4023064,PCL:0051294,CT,CT
allen_brain,CL:4023064,PCL:0051296,CT,CT
allen_brain,CL:4023064,PCL:0051297,CT,CT
allen_brain,CL:4023064$$3501,PCL:0051283,CT,CT
allen_brain,CL:4023064$$3501,PCL:0051284,CT,CT
allen_brain,CL:4023064$$3501,PCL:0051291,CT,CT
allen_brain,CL:4023064$$3501,PCL:0051293,CT,CT
allen_brain,CL:4023064$$3502,PCL:0051288,CT,CT
allen_brain,CL:4023064$$3502,PCL:0051295,CT,CT
allen_brain,CL:0000540$$3503,PCL:0051298,CT,CT
allen_brain,CL:0000540$$3503,PCL:0051337,CT,CT
allen_brain,CL:0000540$$3503,PCL:0051353,CT,CT
allen_brain,CL:0000540$$3503,PCL:0051358,CT,CT
allen_brain,CL:0000540$$3503,PCL:0051359,CT,CT
allen_brain,CL:0000540$$3503,PCL:0051360,CT,CT
allen_brain,CL:0000540$$3503,PCL:0051361,CT,CT
allen_brain,CL:0000540$$3503,PCL:0051365,CT,CT
allen_brain,CL:0000540$$3503,PCL:0051368,CT,CT
allen_brain,CL:0000540$$3503,PCL:0051370,CT,CT
allen_brain,CL:0000540$$3503,PCL:0051371,CT,CT
allen_brain,CL:0000540$$3503,PCL:0051372,CT,CT
allen_brain,CL:0000540$$3503,PCL:0051396,CT,CT
allen_brain,CL:4023057,PCL:0051299,CT,CT
allen_brain,CL:4023057,PCL:0051300,CT,CT
allen_brain,CL:4023057,PCL:0051301,CT,CT
allen_brain,CL:4023057,PCL:0051303,CT,CT
allen_brain,CL:4023057,PCL:0051306,CT,CT
allen_brain,CL:4023057,PCL:0051308,CT,CT
allen_brain,CL:4023057$$3504,PCL:0051302,CT,CT
allen_brain,CL:4023057$$3505,PCL:0051304,CT,CT
allen_brain,CL:4023057$$3505,PCL:0051305,CT,CT
allen_brain,CL:4023057$$3505,PCL:0051307,CT,CT
allen_brain,CL:0000540$$3506,PCL:0051309,CT,CT
allen_brain,CL:0000540$$3506,PCL:0051310,CT,CT
allen_brain,CL:0000540$$3506,PCL:0051311,CT,CT
allen_brain,CL:0000540$$3506,PCL:0051312,CT,CT
allen_brain,CL:0000540$$3506,PCL:0051313,CT,CT
allen_brain,CL:0000540$$3506,PCL:0051315,CT,CT
allen_brain,CL:0000540$$3506,PCL:0051317,CT,CT
allen_brain,CL:0000540$$3506,PCL:0051323,CT,CT
allen_brain,CL:0000540$$3506,PCL:0051336,CT,CT
allen_brain,CL:0000540$$3506,PCL:0051345,CT,CT
allen_brain,CL:0000540$$3506,PCL:0051381,CT,CT
allen_brain,CL:0000540$$3506,PCL:0051399,CT,CT
allen_brain,CL:0000540$$3507,PCL:0051316,CT,CT
allen_brain,CL:0000540$$3507,PCL:0051318,CT,CT
allen_brain,CL:0000540$$3507,PCL:0051319,CT,CT
allen_brain,CL:0000540$$3507,PCL:0051320,CT,CT
allen_brain,CL:0000540$$3507,PCL:0051321,CT,CT
allen_brain,CL:0000540$$3507,PCL:0051322,CT,CT
allen_brain,CL:0000540$$3507,PCL:0051340,CT,CT
allen_brain,CL:0000540$$3507,PCL:0051342,CT,CT
allen_brain,CL:0000540$$3507,PCL:0051380,CT,CT
allen_brain,CL:0000540$$3507,PCL:0051389,CT,CT
allen_brain,CL:0000540$$3507,PCL:0051395,CT,CT
allen_brain,CL:4023074,PCL:0051324,CT,CT
allen_brain,CL:4023074,PCL:0051325,CT,CT
allen_brain,CL:4023074,PCL:0051326,CT,CT
allen_brain,CL:4023074,PCL:0051327,CT,CT
allen_brain,CL:4023074,PCL:0051328,CT,CT
allen_brain,CL:4023074,PCL:0051329,CT,CT
allen_brain,CL:4023074,PCL:0051330,CT,CT
allen_brain,CL:4023074,PCL:0051331,CT,CT
allen_brain,CL:4023074,PCL:0051332,CT,CT
allen_brain,CL:4023074,PCL:0051333,CT,CT
allen_brain,CL:4023074,PCL:0051334,CT,CT
allen_brain,CL:0000540$$3508,PCL:0051335,CT,CT
allen_brain,CL:0000540$$3508,PCL:0051354,CT,CT
allen_brain,CL:0000540$$3508,PCL:0051376,CT,CT
allen_brain,CL:0000540$$3509,PCL:0051339,CT,CT
allen_brain,CL:0000540$$3509,PCL:0051344,CT,CT
allen_brain,CL:0000540$$3509,PCL:0051347,CT,CT
allen_brain,CL:0000540$$3509,PCL:0051348,CT,CT
allen_brain,CL:0000540$$3509,PCL:0051349,CT,CT
allen_brain,CL:0000540$$3509,PCL:0051350,CT,CT
allen_brain,CL:0000540$$3509,PCL:0051351,CT,CT
allen_brain,CL:0000540$$3509,PCL:0051387,CT,CT
allen_brain,CL:0000540$$3509,PCL:0051400,CT,CT
allen_brain,CL:0000540$$3510,PCL:0051343,CT,CT
allen_brain,CL:4023068,PCL:0051373,CT,CT
allen_brain,CL:4023068,PCL:0051454,CT,CT
allen_brain,CL:0000540$$3511,PCL:0051386,CT,CT
allen_brain,CL:0000540$$3511,PCL:0051392,CT,CT
allen_brain,CL:0000540$$3511,PCL:0051412,CT,CT
allen_brain,CL:0000540$$3511,PCL:0051413,CT,CT
allen_brain,CL:0000540$$3511,PCL:0051414,CT,CT
allen_brain,CL:0000540$$3511,PCL:0051415,CT,CT
allen_brain,CL:0000540$$3511,PCL:0051418,CT,CT
allen_brain,CL:0000540$$3511,PCL:0051419,CT,CT
allen_brain,CL:0000540$$3511,PCL:0051432,CT,CT
allen_brain,CL:4023079,PCL:0051434,CT,CT
allen_brain,CL:4023079,PCL:0051435,CT,CT
allen_brain,CL:4023079,PCL:0051436,CT,CT
allen_brain,CL:4023079,PCL:0051437,CT,CT
allen_brain,CL:4023079,PCL:0051438,CT,CT
allen_brain,CL:4023079,PCL:0051439,CT,CT
allen_brain,CL:4023079,PCL:0051440,CT,CT
allen_brain,CL:4023079,PCL:0051441,CT,CT
allen_brain,CL:4023079,PCL:0051442,CT,CT
allen_brain,CL:4023079,PCL:0051445,CT,CT
allen_brain,CL:4023079$$3512,PCL:0051443,CT,CT
allen_brain,CL:4023079$$3512,PCL:0051444,CT,CT
allen_brain,CL:4023068$$3513,PCL:0051446,CT,CT
allen_brain,CL:4023068$$3513,PCL:0051447,CT,CT
allen_brain,CL:4023068$$3513,PCL:0051448,CT,CT
allen_brain,CL:4023068$$3513,PCL:0051449,CT,CT
allen_brain,CL:4023068$$3513,PCL:0051450,CT,CT
allen_brain,CL:4023068$$3513,PCL:0051451,CT,CT
allen_brain,CL:4023068$$3513,PCL:0051452,CT,CT
allen_brain,CL:4023068$$3513,PCL:0051453,CT,CT
allen_brain,CL:4023068$$3513,PCL:0051455,CT,CT
allen_brain,CL:4023068$$3513,PCL:0051456,CT,CT
allen_brain,CL:4023068$$3513,PCL:0051457,CT,CT
allen_brain,CL:4023068$$3513,PCL:0051458,CT,CT
allen_brain,CL:4023068$$3513,PCL:0051459,CT,CT
allen_brain,CL:4023068$$3513,PCL:0051461,CT,CT
allen_brain,CL:4023068$$3514,PCL:0051460,CT,CT
allen_brain,UBERON:0001870,UBERON:0001384,AS,AS
allen_brain,UBERON:0001384,CL:4023064$$3515,AS,CT
allen_brain,UBERON:0001384,CL:4023063$$3516,AS,CT
allen_brain,UBERON:0001384,CL:4023008$$3517,AS,CT
allen_brain,UBERON:0001384,CL:4023013,AS,CT
allen_brain,UBERON:0001384,CL:4023038,AS,CT
allen_brain,UBERON:0001384,CL:4023009$$3518,AS,CT
allen_brain,UBERON:0001384,CL:4023012$$3519,AS,CT
allen_brain,UBERON:0001384,CL:0002453$$3520,AS,CT
allen_brain,UBERON:0001384,CL:0000128$$3521,AS,CT
allen_brain,UBERON:0001384,CL:0002605$$3522,AS,CT
allen_brain,UBERON:0001384,CL:4023072$$3523,AS,CT
allen_brain,UBERON:0001384,CL:0000129$$3524,AS,CT
allen_brain,CL:4023064$$3515,PCL:0015001,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015002,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015003,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015004,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015005,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015006,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015007,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015008,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015014,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015015,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015009,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015010,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015011,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015012,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015013,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015016,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015017,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015018,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015019,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015020,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015021,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015022,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015023,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015024,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015025,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015026,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015027,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015028,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015029,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015030,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015031,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015032,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015033,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015034,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015035,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015036,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015037,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015038,CT,CT
allen_brain,CL:4023064$$3515,PCL:0015039,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015040,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015041,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015042,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015043,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015044,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015045,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015046,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015047,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015048,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015049,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015050,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015051,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015052,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015053,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015054,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015055,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015056,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015057,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015058,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015059,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015060,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015061,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015062,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015063,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015064,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015065,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015066,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015067,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015068,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015069,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015070,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015071,CT,CT
allen_brain,CL:4023063$$3516,PCL:0015072,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015073,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015074,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015075,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015076,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015077,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015078,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015080,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015081,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015082,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015083,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015084,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015085,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015086,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015087,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015088,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015089,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015090,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015091,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015092,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015093,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015094,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015095,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015096,CT,CT
allen_brain,CL:4023008$$3517,PCL:0015097,CT,CT
allen_brain,CL:4023013,PCL:0015098,CT,CT
allen_brain,CL:4023013,PCL:0015099,CT,CT
allen_brain,CL:4023013,PCL:0015100,CT,CT
allen_brain,CL:4023013,PCL:0015101,CT,CT
allen_brain,CL:4023013,PCL:0015102,CT,CT
allen_brain,CL:4023013,PCL:0015103,CT,CT
allen_brain,CL:4023038,PCL:0015104,CT,CT
allen_brain,CL:4023038,PCL:0015105,CT,CT
allen_brain,CL:4023038,PCL:0015106,CT,CT
allen_brain,CL:4023038,PCL:0015107,CT,CT
allen_brain,CL:4023038,PCL:0015108,CT,CT
allen_brain,CL:4023038,PCL:0015109,CT,CT
allen_brain,CL:4023009$$3518,PCL:0015110,CT,CT
allen_brain,CL:4023009$$3518,PCL:0015111,CT,CT
allen_brain,CL:4023009$$3518,PCL:0015112,CT,CT
allen_brain,CL:4023012$$3519,PCL:0015113,CT,CT
allen_brain,CL:4023012$$3519,PCL:0015114,CT,CT
allen_brain,CL:4023012$$3519,PCL:0015115,CT,CT
allen_brain,CL:4023012$$3519,PCL:0015116,CT,CT
allen_brain,CL:4023012$$3519,PCL:0015117,CT,CT
allen_brain,CL:0002453$$3520,PCL:0015118,CT,CT
allen_brain,CL:0000128$$3521,PCL:0015079,CT,CT
allen_brain,CL:0000128$$3521,PCL:0015119,CT,CT
allen_brain,CL:0000128$$3521,PCL:0015120,CT,CT
allen_brain,CL:0000128$$3521,PCL:0015121,CT,CT
allen_brain,CL:0002605$$3522,PCL:0015122,CT,CT
allen_brain,CL:0002605$$3522,PCL:0015123,CT,CT
allen_brain,CL:0002605$$3522,PCL:0015124,CT,CT
allen_brain,CL:4023072$$3523,PCL:0015125,CT,CT
allen_brain,CL:4023072$$3523,PCL:0015126,CT,CT
allen_brain,CL:0000129$$3524,PCL:0015127,CT,CT
blood_pelvis,UBERON:0000178,CL:0000945,AS,CT
blood_pelvis,UBERON:0000178,CL:0001056,AS,CT
blood_pelvis,UBERON:0000178,CL:0000576$$3525,AS,CT
blood_pelvis,UBERON:0000178,CL:0000775,AS,CT
blood_pelvis,UBERON:0000178,CL:0000094,AS,CT
blood_pelvis,UBERON:0000178,CL:0000084$$3526,AS,CT
blood_pelvis,UBERON:0000178,CL:0000814,AS,CT
blood_pelvis,CL:0000945,CL:0000816,CT,CT
blood_pelvis,CL:0000945,CL:0000787,CT,CT
blood_pelvis,CL:0000945,CL:0000788,CT,CT
blood_pelvis,CL:0000945,CL:0000818,CT,CT
blood_pelvis,CL:0001056,CL:0002394,CT,CT
blood_pelvis,CL:0001056,CL:0002399,CT,CT
blood_pelvis,CL:0001056,CL:0001058,CT,CT
blood_pelvis,CL:0001056,CL:0000840,CT,CT
blood_pelvis,CL:0000576$$3525,CL:0001054,CT,CT
blood_pelvis,CL:0000576$$3525,CL:0002396,CT,CT
blood_pelvis,CL:0000094,CL:0000771,CT,CT
blood_pelvis,CL:0000094,CL:0000767,CT,CT
blood_pelvis,CL:0000084$$3526,CL:0000895,CT,CT
blood_pelvis,CL:0000084$$3526,CL:0000897,CT,CT
blood_pelvis,CL:0000084$$3526,CL:0001087,CT,CT
blood_pelvis,CL:0000084$$3526,CL:0000900,CT,CT
blood_pelvis,CL:0000084$$3526,CL:0001050,CT,CT
blood_pelvis,CL:0000084$$3526,CL:0001062,CT,CT
blood_pelvis,CL:0000084$$3526,CL:0002437,CT,CT
blood_pelvis,CL:0000084$$3526,CL:0000815,CT,CT
blood_pelvis,CL:0000814,CL:0000938,CT,CT
blood_pelvis,CL:0000814,CL:0000824,CT,CT
bone_marrow,UBERON:0002371,CL:0000945$$3527,AS,CT
bone_marrow,UBERON:0002371,CL:0001056$$3532,AS,CT
bone_marrow,UBERON:0002371,CL:0000764,AS,CT
bone_marrow,UBERON:0002371,CL:0000556,AS,CT
bone_marrow,UBERON:0002371,CL:0000837,AS,CT
bone_marrow,UBERON:0002371,CL:0000576$$3536,AS,CT
bone_marrow,UBERON:0002371,CL:0000775$$3539,AS,CT
bone_marrow,UBERON:0002371,CL:0000094$$3541,AS,CT
bone_marrow,UBERON:0002371,CL:0000084$$3544,AS,CT
bone_marrow,UBERON:0002371,CL:0000814$$3550,AS,CT
bone_marrow,CL:0000945$$3527,CL:0000817,CT,CT
bone_marrow,CL:0000945$$3527,CL:0000816$$3528,CT,CT
bone_marrow,CL:0000945$$3527,CL:0000787$$3529,CT,CT
bone_marrow,CL:0000945$$3527,CL:0000788$$3530,CT,CT
bone_marrow,CL:0000945$$3527,CL:0000786,CT,CT
bone_marrow,CL:0000945$$3527,CL:0000826,CT,CT
bone_marrow,CL:0000945$$3527,CL:0000818$$3531,CT,CT
bone_marrow,CL:0001056$$3532,CL:0000990,CT,CT
bone_marrow,CL:0001056$$3532,CL:0001056$$3533,CT,CT
bone_marrow,CL:0001056$$3532,CL:0001058$$3534,CT,CT
bone_marrow,CL:0001056$$3532,CL:0000840$$3535,CT,CT
bone_marrow,CL:0000556,CL:0000553,CT,CT
bone_marrow,CL:0000837,CL:0000050,CT,CT
bone_marrow,CL:0000837,CL:0000051,CT,CT
bone_marrow,CL:0000837,CL:0000049,CT,CT
bone_marrow,CL:0000837,CL:0000557,CT,CT
bone_marrow,CL:0000837,CL:0000037,CT,CT
bone_marrow,CL:0000837,CL:0000936,CT,CT
bone_marrow,CL:0000576$$3536,CL:0001054$$3537,CT,CT
bone_marrow,CL:0000576$$3536,CL:0002396$$3538,CT,CT
bone_marrow,CL:0000576$$3536,CL:0000559,CT,CT
bone_marrow,CL:0000576$$3536,CL:0000839,CT,CT
bone_marrow,CL:0000775$$3539,CL:0002193,CT,CT
bone_marrow,CL:0000775$$3539,CL:0000775$$3540,CT,CT
bone_marrow,CL:0000775$$3539,CL:0000836,CT,CT
bone_marrow,CL:0000094$$3541,CL:0000771$$3542,CT,CT
bone_marrow,CL:0000094$$3541,CL:0000767$$3543,CT,CT
bone_marrow,CL:0000094$$3541,CL:0000097,CT,CT
bone_marrow,CL:0000084$$3544,CL:0000895$$3545,CT,CT
bone_marrow,CL:0000084$$3544,CL:0000897$$3546,CT,CT
bone_marrow,CL:0000084$$3544,CL:0001087$$3547,CT,CT
bone_marrow,CL:0000084$$3544,CL:0000900$$3548,CT,CT
bone_marrow,CL:0000084$$3544,CL:0000909,CT,CT
bone_marrow,CL:0000084$$3544,CL:0000913,CT,CT
bone_marrow,CL:0000084$$3544,CL:0001062$$3549,CT,CT
bone_marrow,CL:0000084$$3544,CL:0000625,CT,CT
bone_marrow,CL:0000084$$3544,CL:0000815$$3553,CT,CT
bone_marrow,CL:0000814$$3550,CL:0000938$$3551,CT,CT
bone_marrow,CL:0000814$$3550,CL:0000824$$3552,CT,CT
eye,UBERON:0000970,UBERON:0001775,AS,AS
eye,UBERON:0000970,UBERON:0001811,AS,AS
eye,UBERON:0000970,UBERON:0000964,AS,AS
eye,UBERON:0000970,UBERON:0000941,AS,AS
eye,UBERON:0000970,UBERON:0001769,AS,AS
eye,UBERON:0000970,UBERON:0002276,AS,AS
eye,UBERON:0000970,UBERON:0000965,AS,AS
eye,UBERON:0000970,UBERON:0001783,AS,AS
eye,UBERON:0000970,UBERON:0000966,AS,AS
eye,UBERON:0001775,UBERON:0001778,AS,AS
eye,UBERON:0001775,UBERON:0001605,AS,AS
eye,UBERON:0001778,CL:0002304,AS,CT
eye,UBERON:0001778,CL:0002303,AS,CT
eye,UBERON:0001811,UBERON:0006763,AS,AS
eye,UBERON:0000964,UBERON:0001985,AS,AS
eye,UBERON:0000964,UBERON:0003952,AS,AS
eye,UBERON:0000964,UBERON:0001772,AS,AS
eye,UBERON:0001985,CL:0000132,AS,CT
eye,UBERON:0003952,CL:0002363,AS,CT
eye,UBERON:0003952,CL:0017004,AS,CT
eye,UBERON:0001772,CL:0000575,AS,CT
eye,UBERON:0000941,CL:0000125,AS,CT
eye,UBERON:0000941,UBERON:0035966,AS,AS
eye,UBERON:0000941,UBERON:0001773,AS,AS
eye,UBERON:0000941,UBERON:0003902,AS,AS
eye,UBERON:0000941,UBERON:0034713,AS,AS
eye,UBERON:0000941,UBERON:0006136,AS,AS
eye,UBERON:0035966,CL:0000125$$3554,AS,CT
eye,UBERON:0001769,UBERON:0002506,AS,AS
eye,UBERON:0002506,CL:0000066,AS,CT
eye,UBERON:0002506,CL:0002565,AS,CT
eye,UBERON:0002276,UBERON:0006761,AS,AS
eye,UBERON:0006761,UBERON:0000482,AS,AS
eye,UBERON:0000482,CL:0000036,AS,CT
eye,CL:0000036,ASCTB-TEMP:limbal-stem-cells,CT,CT
eye,UBERON:0000965,UBERON:0002444,AS,AS
eye,UBERON:0000965,UBERON:0001803,AS,AS
eye,UBERON:0000965,UBERON:0000390,AS,AS
eye,UBERON:0000965,UBERON:0000389,AS,AS
eye,UBERON:0000965,UBERON:0006762,AS,AS
eye,UBERON:0002444,CL:0011004,AS,CT
eye,CL:0011004,CL:0002228,CT,CT
eye,UBERON:0001803,CL:0002224,AS,CT
eye,UBERON:0000390,CL:0011004$$3555,AS,CT
eye,CL:0011004$$3555,CL:0002225,CT,CT
eye,UBERON:0000389,ASCTB-TEMP:inner-cortex,AS,AS
eye,UBERON:0000389,ASCTB-TEMP:outer-cortex,AS,AS
eye,ASCTB-TEMP:inner-cortex,CL:0011004$$3556,AS,CT
eye,ASCTB-TEMP:outer-cortex,CL:0011004$$3557,AS,CT
eye,ASCTB-TEMP:outer-cortex,UBERON:0002444$$3558,AS,AS
eye,UBERON:0002444$$3558,CL:0011004$$3559,AS,CT
eye,UBERON:0000966,UBERON:0001791,AS,AS
eye,UBERON:0000966,UBERON:0002203,AS,AS
eye,UBERON:0000966,UBERON:0001789,AS,AS
eye,UBERON:0000966,UBERON:0004864,AS,AS
eye,UBERON:0000966,UBERON:0001792,AS,AS
eye,UBERON:0000966,CL:0000540$$3564,AS,CT
eye,UBERON:0000966,UBERON:0001782,AS,AS
eye,UBERON:0000966,UBERON:0000054,AS,AS
eye,UBERON:0001791,CL:0000540$$3560,AS,CT
eye,CL:0000540$$3560,CL:0000099,CT,CT
eye,CL:0000540$$3560,CL:0000748,CT,CT
eye,CL:0000540$$3560,CL:0000745,CT,CT
eye,CL:0000540$$3560,CL:0000636,CT,CT
eye,CL:0000099,CL:0000561,CT,CT
eye,CL:0000748,CL:0000749,CT,CT
eye,CL:0000748,CL:0000750,CT,CT
eye,UBERON:0002203,UBERON:0001776,AS,AS
eye,UBERON:0001776,UBERON:0005336$$3561,AS,AS
eye,UBERON:0001789,CL:0000540$$3562,AS,CT
eye,CL:0000540$$3562,CL:0000287,CT,CT
eye,CL:0000287,CL:0000573,CT,CT
eye,CL:0000287,CL:0000604,CT,CT
eye,UBERON:0004864,CL:0002585,AS,CT
eye,UBERON:0004864,CL:0008034,AS,CT
eye,UBERON:0001792,CL:0000540$$3563,AS,CT
eye,CL:0000540$$3563,CL:0000740,CT,CT
eye,CL:0000740,CL:4023188,CT,CT
eye,CL:0000740,CL:4023189,CT,CT
eye,CL:0000540$$3564,CL:0000129$$3565,CT,CT
eye,CL:0008034,CL:0000669,CT,CT
eye,UBERON:0001782,CL:0002586,AS,CT
eye,UBERON:0000054,UBERON:0018107,AS,AS
eye,UBERON:0018107,CL:0000125$$3566,AS,CT
fallopian_tube,UBERON:0003889,ASCTB-TEMP:intramural-segment-of-fallopian-tube,AS,AS
fallopian_tube,UBERON:0003889,UBERON:0016632,AS,AS
fallopian_tube,UBERON:0003889,UBERON:0012648,AS,AS
fallopian_tube,UBERON:0003889,UBERON:0003984,AS,AS
